route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
271-1054,_17HIV-H01S017A-Samedi-01,35812049-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841691,2710193,0
277-1054,_17HIV-H01S017A-Samedi-01,35812050-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841691,2770130,0
278-1054,_17HIV-H01S017A-Samedi-01,35812051-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841691,2780062,0
276-1054,_17HIV-H01S017A-Samedi-01,35812052-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841672,2760093,0
67-1054,_17HIV-H01S017A-Samedi-01,35812053-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841658,670417,0
75-1054,_17HIV-H01S017A-Samedi-01,35812054-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841881,750066,0
75-1054,_17HIV-H01S017A-Samedi-01,35812055-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841881,750068,0
75-1054,_17HIV-H01S017A-Samedi-01,35812056-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841695,750066,0
75-1054,_17HIV-H01S017A-Samedi-01,35812057-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841695,750068,0
271-1054,_17HIV-H01S017A-Samedi-01,35812058-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841705,2710193,0
277-1054,_17HIV-H01S017A-Samedi-01,35812059-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841705,2770130,0
278-1054,_17HIV-H01S017A-Samedi-01,35812060-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841705,2780062,0
276-1054,_17HIV-H01S017A-Samedi-01,35812061-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841705,2760093,0
67-1054,_17HIV-H01S017A-Samedi-01,35812062-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841855,670417,0
67-1054,_17HIV-H01S017A-Samedi-01,35812063-_17HIV-H01S017A-Samedi-01,LA CITÉ,0,4841890,670418,0
67-1054,_17HIV-H01S017A-Samedi-01,35812064-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841862,670417,0
265-1054,_17HIV-H01S017A-Samedi-01,35812065-_17HIV-H01S017A-Samedi-01,LA CITÉ,0,4841690,2650184,0
67-1054,_17HIV-H01S017A-Samedi-01,35812066-_17HIV-H01S017A-Samedi-01,LA CITÉ,0,4841662,670418,0
75-1054,_17HIV-H01S017A-Samedi-01,35812067-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841701,750066,0
75-1054,_17HIV-H01S017A-Samedi-01,35812068-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841701,750068,0
271-1054,_17HIV-H01S017A-Samedi-01,35812069-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841678,2710193,0
297-1054,_17HIV-H01S017A-Samedi-01,35812070-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841665,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812071-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841665,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812072-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841870,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812073-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841870,2770131,0
271-1054,_17HIV-H01S017A-Samedi-01,35812074-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841870,2710192,0
75-1054,_17HIV-H01S017A-Samedi-01,35812075-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841870,750066,0
75-1054,_17HIV-H01S017A-Samedi-01,35812076-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841870,750068,0
39-1054,_17HIV-H01S017A-Samedi-01,35812077-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841857,390608,0
4-1054,_17HIV-H01S017A-Samedi-01,35812078-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841853,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812079-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841886,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812080-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841886,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812081-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841878,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812082-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841888,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812083-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841888,40194,0
39-1054,_17HIV-H01S017A-Samedi-01,35812084-_17HIV-H01S017A-Samedi-01,FREEMAN,0,4841862,390607,0
4-1054,_17HIV-H01S017A-Samedi-01,35812085-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841736,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812086-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841716,40194,0
39-1054,_17HIV-H01S017A-Samedi-01,35812087-_17HIV-H01S017A-Samedi-01,FREEMAN,0,4841859,390607,0
4-1054,_17HIV-H01S017A-Samedi-01,35812088-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841716,40193,0
75-1054,_17HIV-H01S017A-Samedi-01,35812089-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841745,750068,0
276-1054,_17HIV-H01S017A-Samedi-01,35812090-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841745,2760092,0
297-1054,_17HIV-H01S017A-Samedi-01,35812091-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841745,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812092-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841745,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812093-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841711,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812094-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841711,2770131,0
276-1054,_17HIV-H01S017A-Samedi-01,35812095-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841877,2760092,0
277-1054,_17HIV-H01S017A-Samedi-01,35812096-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841878,2770130,0
278-1054,_17HIV-H01S017A-Samedi-01,35812097-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841878,2780062,0
276-1054,_17HIV-H01S017A-Samedi-01,35812098-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841850,2760093,0
67-1054,_17HIV-H01S017A-Samedi-01,35812099-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841732,670417,0
75-1054,_17HIV-H01S017A-Samedi-01,35812100-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841745,750066,0
277-1054,_17HIV-H01S017A-Samedi-01,35812101-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841900,2770131,0
271-1054,_17HIV-H01S017A-Samedi-01,35812102-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841900,2710192,0
271-1054,_17HIV-H01S017A-Samedi-01,35812103-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841900,2710193,0
297-1054,_17HIV-H01S017A-Samedi-01,35812104-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841863,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812105-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841863,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812106-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841863,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812107-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841863,2770131,0
297-1054,_17HIV-H01S017A-Samedi-01,35812108-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841897,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812109-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841897,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812110-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841900,2780061,0
278-1054,_17HIV-H01S017A-Samedi-01,35812111-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841687,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812112-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841687,2770131,0
271-1054,_17HIV-H01S017A-Samedi-01,35812113-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841687,2710192,0
75-1054,_17HIV-H01S017A-Samedi-01,35812114-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841687,750066,0
75-1054,_17HIV-H01S017A-Samedi-01,35812115-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841687,750068,0
271-1054,_17HIV-H01S017A-Samedi-01,35812116-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841739,2710193,0
297-1054,_17HIV-H01S017A-Samedi-01,35812117-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841881,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812118-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841881,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812119-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841881,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812120-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841881,2770131,0
297-1054,_17HIV-H01S017A-Samedi-01,35812121-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841687,2970090,0
4-1054,_17HIV-H01S017A-Samedi-01,35812122-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841848,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812123-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841848,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812124-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841892,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812125-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841736,40193,0
297-1054,_17HIV-H01S017A-Samedi-01,35812126-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841723,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812127-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841723,2970090,0
4-1054,_17HIV-H01S017A-Samedi-01,35812128-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841680,40193,0
271-1054,_17HIV-H01S017A-Samedi-01,35812129-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841663,2710193,0
297-1054,_17HIV-H01S017A-Samedi-01,35812130-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841661,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812131-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841661,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812132-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841661,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812133-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841661,2770131,0
297-1054,_17HIV-H01S017A-Samedi-01,35812134-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841672,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812135-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841672,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812136-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841730,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812137-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841730,2770131,0
271-1054,_17HIV-H01S017A-Samedi-01,35812138-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841663,2710192,0
297-1054,_17HIV-H01S017A-Samedi-01,35812139-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841698,2970090,0
278-1054,_17HIV-H01S017A-Samedi-01,35812140-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841881,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812141-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841881,2770131,0
297-1054,_17HIV-H01S017A-Samedi-01,35812142-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841698,2970089,0
75-1054,_17HIV-H01S017A-Samedi-01,35812143-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841732,750068,0
263-1054,_17HIV-H01S017A-Samedi-01,35812144-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841690,2630098,0
266-1054,_17HIV-H01S017A-Samedi-01,35812145-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841900,2660077,0
264-1054,_17HIV-H01S017A-Samedi-01,35812146-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841900,2640126,0
265-1054,_17HIV-H01S017A-Samedi-01,35812147-_17HIV-H01S017A-Samedi-01,LA CITÉ,0,4841900,2650184,0
276-1054,_17HIV-H01S017A-Samedi-01,35812148-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841897,2760092,0
271-1054,_17HIV-H01S017A-Samedi-01,35812149-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841863,2710192,0
278-1054,_17HIV-H01S017A-Samedi-01,35812150-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841695,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812151-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841695,2770131,0
297-1054,_17HIV-H01S017A-Samedi-01,35812152-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841695,2970089,0
297-1054,_17HIV-H01S017A-Samedi-01,35812153-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841695,2970090,0
271-1054,_17HIV-H01S017A-Samedi-01,35812154-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841897,2710193,0
75-1054,_17HIV-H01S017A-Samedi-01,35812155-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841732,750066,0
4-1054,_17HIV-H01S017A-Samedi-01,35812156-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841847,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812157-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841847,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812158-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841853,40193,0
297-1054,_17HIV-H01S017A-Samedi-01,35812159-_17HIV-H01S017A-Samedi-01,BUCKINGHAM,0,4841897,2970089,0
4-1054,_17HIV-H01S017A-Samedi-01,35812160-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841847,40194,0
278-1054,_17HIV-H01S017A-Samedi-01,35812161-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841665,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812162-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841665,2770131,0
297-1054,_17HIV-H01S017A-Samedi-01,35812163-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841665,2970090,0
4-1054,_17HIV-H01S017A-Samedi-01,35812164-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841722,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812165-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841722,40193,0
271-1054,_17HIV-H01S017A-Samedi-01,35812166-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841881,2710192,0
4-1054,_17HIV-H01S017A-Samedi-01,35812167-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841651,40193,0
265-1054,_17HIV-H01S017A-Samedi-01,35812168-_17HIV-H01S017A-Samedi-01,LA CITÉ,0,4841869,2650184,0
75-1054,_17HIV-H01S017A-Samedi-01,35812169-_17HIV-H01S017A-Samedi-01,LORRAIN,0,4841869,750066,0
75-1054,_17HIV-H01S017A-Samedi-01,35812170-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841869,750068,0
276-1054,_17HIV-H01S017A-Samedi-01,35812171-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841863,2760092,0
277-1054,_17HIV-H01S017A-Samedi-01,35812172-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841900,2770130,0
278-1054,_17HIV-H01S017A-Samedi-01,35812173-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841900,2780062,0
276-1054,_17HIV-H01S017A-Samedi-01,35812174-_17HIV-H01S017A-Samedi-01,LA CITÉ,1,4841745,2760093,0
265-1054,_17HIV-H01S017A-Samedi-01,35812175-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841900,2650185,0
264-1054,_17HIV-H01S017A-Samedi-01,35812176-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841869,2640126,0
278-1054,_17HIV-H01S017A-Samedi-01,35812177-_17HIV-H01S017A-Samedi-01,CHEV BLANC,0,4841897,2780061,0
277-1054,_17HIV-H01S017A-Samedi-01,35812178-_17HIV-H01S017A-Samedi-01,LABROSSE,1,4841897,2770131,0
4-1054,_17HIV-H01S017A-Samedi-01,35812179-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841851,40193,0
266-1054,_17HIV-H01S017A-Samedi-01,35812180-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841724,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812181-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841746,2640127,0
266-1054,_17HIV-H01S017A-Samedi-01,35812182-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841746,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812183-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841746,2640127,0
266-1054,_17HIV-H01S017A-Samedi-01,35812184-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841746,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812185-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841746,2640127,0
266-1054,_17HIV-H01S017A-Samedi-01,35812186-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841746,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812187-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841724,2640127,0
266-1054,_17HIV-H01S017A-Samedi-01,35812188-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841746,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812189-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841861,2640127,0
266-1054,_17HIV-H01S017A-Samedi-01,35812190-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841861,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812191-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841861,2640127,0
266-1054,_17HIV-H01S017A-Samedi-01,35812192-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841861,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812193-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841861,2640127,0
266-1054,_17HIV-H01S017A-Samedi-01,35812194-_17HIV-H01S017A-Samedi-01,LA GAPPE,1,4841861,2660078,0
264-1054,_17HIV-H01S017A-Samedi-01,35812195-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841861,2640127,0
264-1054,_17HIV-H01S017A-Samedi-01,35812196-_17HIV-H01S017A-Samedi-01,AR BEAUDRY,0,4841746,2640127,0
4-1054,_17HIV-H01S017A-Samedi-01,35812197-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841654,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812198-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841654,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812199-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841697,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812200-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841697,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812201-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841879,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812202-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841879,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812203-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841879,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812204-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841654,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812205-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841660,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812206-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841876,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812207-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841876,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812208-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841663,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812209-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841660,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812210-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841666,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812211-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841666,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812212-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841666,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812213-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841882,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812214-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841666,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812215-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841882,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812216-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841651,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812217-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841651,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812218-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841651,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812219-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841651,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812220-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841882,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812221-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841655,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812222-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841652,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812223-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841708,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812224-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841680,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812225-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841847,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812226-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841848,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812227-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841707,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812228-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841663,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812229-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841722,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812230-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841655,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812231-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841889,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812232-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841708,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812233-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841708,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812234-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841847,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812235-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841847,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812236-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841882,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812237-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841883,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812238-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841889,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812239-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841735,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812240-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841716,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812241-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841716,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812242-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841851,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812243-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841851,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812244-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841879,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812245-_17HIV-H01S017A-Samedi-01,LABROSSE,0,4841857,40193,0
4-1054,_17HIV-H01S017A-Samedi-01,35812246-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841857,40194,0
4-1054,_17HIV-H01S017A-Samedi-01,35812247-_17HIV-H01S017A-Samedi-01,OTTAWA,1,4841853,40194,0
52-1054,_17HIV-H01S017A-Samedi-01,35812248-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841650,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812249-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841696,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812250-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841650,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812251-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841659,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812252-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841673,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812253-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841652,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812254-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841899,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812255-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841689,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812256-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841659,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812257-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841874,520153,0
52-1054,_17HIV-H01S017A-Samedi-01,35812258-_17HIV-H01S017A-Samedi-01,LAVIGNE,0,4841659,520153,0
